City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Vila,PT,2021-12-04 00:24:44,42.0304,-8.1588,45.48,95,100,5.95
280,Glazov,RU,2021-12-04 00:24:44,58.1394,52.6584,29.84,97,99,8.79
281,Nelson Bay,AU,2021-12-04 00:24:45,-32.7167,152.15,71.1,91,83,1.99
282,Ligayan,PH,2021-12-04 00:24:45,4.6533,119.4706,80.64,82,100,7.67
283,Axim,GH,2021-12-04 00:24:46,4.8699,-2.2405,79.41,86,38,7.31
284,Dzilam Gonzalez,MX,2021-12-04 00:24:46,21.2833,-88.9333,75.99,70,94,8.25
285,Rurrenabaque,BO,2021-12-04 00:24:46,-14.4413,-67.5278,79.84,79,83,0.92
286,Ahipara,NZ,2021-12-04 00:24:47,-35.1667,173.1667,65.68,88,100,7.78
287,Payson,US,2021-12-04 00:24:47,40.0444,-111.7321,55.0,56,1,0.0
288,Sigli,ID,2021-12-04 00:24:47,5.3848,95.9609,76.75,84,100,10.56
289,Kampot,KH,2021-12-04 00:24:48,10.6167,104.1833,75.25,81,57,9.6
290,Coolum Beach,AU,2021-12-04 00:24:48,-26.5333,153.1,84.34,69,10,6.69
291,Vila Velha,BR,2021-12-04 00:21:46,-20.3297,-40.2925,71.55,95,75,1.99
292,Hailun,CN,2021-12-04 00:24:49,47.45,126.9333,-13.14,89,4,2.3
293,Fougamou,GA,2021-12-04 00:24:49,-1.2154,10.5838,72.64,99,100,1.68
294,Punta Alta,AR,2021-12-04 00:24:49,-38.8759,-62.0736,58.24,66,94,15.39
295,Comodoro Rivadavia,AR,2021-12-04 00:24:49,-45.8667,-67.5,64.26,42,0,3.44
296,Cherskiy,RU,2021-12-04 00:24:50,68.75,161.3,-9.11,98,100,13.82
297,Pitlochry,GB,2021-12-04 00:24:50,56.7051,-3.7343,40.66,99,99,2.55
298,Mizdah,LY,2021-12-04 00:24:51,31.4451,12.9801,43.9,86,5,13.62
299,Geraldton,AU,2021-12-04 00:24:51,-28.7667,114.6,84.61,28,0,25.32
300,Tual,ID,2021-12-04 00:24:51,-5.6667,132.75,83.62,73,84,4.54
301,Tamsweg,AT,2021-12-04 00:24:52,47.1281,13.811,21.56,89,62,4.63
302,San Policarpo,PH,2021-12-04 00:21:18,12.1791,125.5072,80.1,72,85,16.44
303,Sault Sainte Marie,CA,2021-12-04 00:22:46,46.5168,-84.3333,28.89,86,90,3.44
304,Kieta,PG,2021-12-04 00:24:52,-6.2167,155.6333,86.22,67,46,3.85
305,Aripuana,BR,2021-12-04 00:24:53,-9.1667,-60.6333,73.29,98,100,2.17
306,Bay-Khaak,RU,2021-12-04 00:24:53,51.1667,94.5,1.9,89,100,3.8
307,Natal,BR,2021-12-04 00:23:00,-5.795,-35.2094,83.05,78,40,10.36
308,Senanga,ZM,2021-12-04 00:24:53,-16.1167,23.2667,78.53,37,77,3.29
309,Rantepao,ID,2021-12-04 00:24:54,-2.9701,119.8978,70.57,92,100,1.79
310,Hasaki,JP,2021-12-04 00:24:54,35.7333,140.8333,50.4,58,0,7.49
311,Wake Forest,US,2021-12-04 00:24:54,35.9799,-78.5097,61.25,57,1,1.01
312,Ribeira Grande,PT,2021-12-04 00:24:55,38.5167,-28.7,65.39,81,97,12.12
313,Nahavand,IR,2021-12-04 00:24:55,34.1885,48.377,36.28,57,58,1.12
314,Santa Cruz Cabralia,BR,2021-12-04 00:24:54,-16.2781,-39.0247,73.63,94,75,1.14
315,Yulara,AU,2021-12-04 00:24:55,-25.2406,130.9889,93.04,18,0,17.27
316,Moroto,UG,2021-12-04 00:24:56,2.5345,34.6666,67.23,66,60,5.88
317,Bocaiuva,BR,2021-12-04 00:24:56,-17.1078,-43.815,73.11,91,19,5.77
318,Suzhou,CN,2021-12-04 00:24:56,31.3114,120.6181,44.47,58,0,2.21
319,Huai Yot,TH,2021-12-04 00:24:57,7.7893,99.6348,74.82,95,91,2.62
320,Petropavlovsk-Kamchatskiy,RU,2021-12-04 00:25:57,53.0452,158.6483,37.99,81,75,15.66
321,Jardim,BR,2021-12-04 00:25:57,-21.4803,-56.1381,78.98,62,39,2.86
322,Te Anau,NZ,2021-12-04 00:25:58,-45.4167,167.7167,58.46,98,100,0.31
323,Ailigandi,PA,2021-12-04 00:25:58,9.2333,-78.0167,80.58,89,36,10.58
324,Topolobampo,MX,2021-12-04 00:25:58,25.6,-109.05,80.51,32,1,20.71
325,Lavumisa,SZ,2021-12-04 00:25:59,-27.31,31.892,68.74,96,100,1.68
326,Arlit,NE,2021-12-04 00:25:59,18.7369,7.3853,71.01,15,13,6.13
327,Dudinka,RU,2021-12-04 00:26:00,69.4058,86.1778,-25.38,93,100,16.64
328,Krasnogorsk,RU,2021-12-04 00:26:00,55.8225,37.3181,31.37,86,0,11.18
329,Zhigansk,RU,2021-12-04 00:26:00,66.7697,123.3711,-27.69,92,93,18.7
330,Sao Filipe,CV,2021-12-04 00:26:01,14.8961,-24.4956,75.61,69,96,9.6
331,Sao Miguel Do Araguaia,BR,2021-12-04 00:26:01,-13.275,-50.1628,75.81,88,93,1.5
332,Dingle,PH,2021-12-04 00:26:01,10.9995,122.6711,77.97,84,88,10.87
333,Vanimo,PG,2021-12-04 00:26:02,-2.6741,141.3028,85.01,72,91,2.24
334,Prince Rupert,CA,2021-12-04 00:26:02,54.3161,-130.3201,40.69,84,90,9.22
335,Wonthaggi,AU,2021-12-04 00:26:02,-38.6044,145.5913,65.05,72,93,14.67
336,Cam Ranh,VN,2021-12-04 00:26:03,11.9214,109.1591,69.76,60,20,6.91
337,Tomatlan,MX,2021-12-04 00:26:03,19.9333,-105.25,78.03,80,2,4.47
338,Krasnovka,RU,2021-12-04 00:26:03,48.8177,40.0923,45.3,80,95,16.87
339,Vostok,RU,2021-12-04 00:26:04,46.4856,135.8833,1.22,93,95,1.9
340,Labuhan,ID,2021-12-04 00:26:04,-6.8844,112.2051,80.71,82,100,5.84
341,Gushikawa,JP,2021-12-04 00:26:04,26.3544,127.8686,65.79,42,75,9.22
342,Soyo,AO,2021-12-04 00:26:05,-6.1349,12.3689,78.76,87,100,8.37
343,Moundsville,US,2021-12-04 00:26:05,39.9203,-80.7431,42.17,79,67,3.15
344,Ambon,ID,2021-12-04 00:26:05,-3.6954,128.1814,84.34,74,40,1.14
345,Brownsville,US,2021-12-04 00:26:06,25.9018,-97.4975,76.08,85,1,3.0
346,Matagami,CA,2021-12-04 00:26:06,49.7502,-77.6328,-0.29,78,1,6.91
347,Behbahan,IR,2021-12-04 00:26:06,30.5959,50.2417,49.32,55,0,4.16
348,Yumen,CN,2021-12-04 00:26:07,40.2833,97.2,26.69,34,0,13.53
349,Gazojak,TM,2021-12-04 00:26:07,41.1875,61.4036,38.77,62,100,14.36
350,Kaitangata,NZ,2021-12-04 00:26:07,-46.2817,169.8464,58.68,99,99,4.81
351,Richards Bay,ZA,2021-12-04 00:26:08,-28.783,32.0377,70.47,82,100,5.03
352,Porbandar,IN,2021-12-04 00:26:08,21.6422,69.6093,71.13,57,1,10.0
353,Asau,RO,2021-12-04 00:26:08,46.4333,26.4,34.75,77,100,1.77
354,Alofi,NU,2021-12-04 00:26:08,-19.0595,-169.9187,84.09,74,90,16.11
355,Sokoni,TZ,2021-12-04 00:26:09,-6.4333,39.55,80.17,78,3,9.24
356,Owando,CG,2021-12-04 00:26:09,-0.4819,15.8999,71.19,93,100,2.53
357,Manzini,SZ,2021-12-04 00:26:10,-26.25,31.5,67.62,97,100,3.13
358,Shenkursk,RU,2021-12-04 00:26:10,62.1091,42.896,3.02,91,100,9.6
359,Bourail,NC,2021-12-04 00:26:10,-21.5667,165.4833,84.67,60,82,2.82
360,Tagbac,PH,2021-12-04 00:26:11,7.089,125.1567,73.72,88,88,1.32
361,Moranbah,AU,2021-12-04 00:26:11,-22.0016,148.0466,86.0,48,4,12.84
362,Ancud,CL,2021-12-04 00:26:11,-41.8697,-73.8203,56.73,79,1,4.0
363,Honningsvag,NO,2021-12-04 00:26:12,70.9821,25.9704,27.1,66,26,11.21
364,Poum,NC,2021-12-04 00:26:12,-20.2333,164.0167,80.38,78,45,18.68
365,Saint-Georges,GD,2021-12-04 00:27:12,12.0564,-61.7485,78.48,89,20,8.05
366,Nassau,US,2021-12-04 00:26:00,40.7507,-73.5829,42.71,55,1,1.01
367,Selenginsk,RU,2021-12-04 00:24:13,52.0064,106.8647,3.61,78,7,7.76
368,Patacamaya,BO,2021-12-04 00:27:13,-17.2333,-67.9167,47.48,78,82,9.69
369,Pathein,MM,2021-12-04 00:27:13,16.7833,94.7333,70.93,84,89,5.91
370,Fontenay-Le-Comte,FR,2021-12-04 00:27:14,46.5833,-1.0,54.16,93,100,23.78
371,Sao Desiderio,BR,2021-12-04 00:27:14,-12.3633,-44.9733,72.39,87,94,2.17
372,Iracoubo,GF,2021-12-04 00:27:14,5.4802,-53.2011,77.77,88,74,8.68
373,Erzin,TR,2021-12-04 00:27:15,36.9559,36.2,46.92,52,100,5.32
374,Hovd,MN,2021-12-04 00:27:15,48.0056,91.6419,19.92,46,86,4.25
375,Skjervoy,NO,2021-12-04 00:27:16,70.0311,20.9714,23.76,73,2,21.59
376,Paita,PE,2021-12-04 00:27:16,-5.0892,-81.1144,67.24,82,49,13.73
377,Kenora,CA,2021-12-04 00:27:03,49.8167,-94.4337,28.38,68,90,13.8
378,High Rock,BS,2021-12-04 00:27:16,26.6208,-78.2833,68.02,59,64,6.29
379,Toora-Khem,RU,2021-12-04 00:27:17,52.4675,96.11,10.0,84,100,1.12
380,Chake Chake,TZ,2021-12-04 00:27:17,-5.2459,39.7666,77.0,85,4,4.99
381,Nouadhibou,MR,2021-12-04 00:27:17,20.931,-17.0347,64.38,77,2,17.27
382,Teguise,ES,2021-12-04 00:27:18,29.0605,-13.564,59.22,72,20,11.5
383,Chengde,CN,2021-12-04 00:27:18,40.9725,117.9361,30.42,49,1,3.4
384,Birchis,RO,2021-12-04 00:27:18,45.9667,22.1667,29.64,75,83,2.82
385,Atikokan,CA,2021-12-04 00:27:19,48.7555,-91.6216,26.2,74,84,12.33
386,Deputatskiy,RU,2021-12-04 00:27:19,69.3,139.9,-37.88,93,96,6.04
387,Ambilobe,MG,2021-12-04 00:27:19,-13.2,49.05,73.81,76,10,3.6
388,Tabuk,PH,2021-12-04 00:27:20,17.4189,121.4443,66.83,95,100,4.7
389,Terney,RU,2021-12-04 00:27:20,45.0503,136.6092,13.87,68,6,11.05
390,Kurilsk,RU,2021-12-04 00:27:20,45.2333,147.8833,41.02,91,99,15.68
391,Cartagena,CO,2021-12-04 00:22:22,10.3997,-75.5144,80.22,89,20,10.36
392,Meulaboh,ID,2021-12-04 00:27:21,4.1363,96.1285,75.33,85,90,3.09
393,Crowley,US,2021-12-04 00:27:21,30.2141,-92.3746,69.87,80,100,7.16
394,Darhan,MN,2021-12-04 00:27:22,49.4867,105.9228,12.13,83,58,7.43
395,Rio Gallegos,AR,2021-12-04 00:27:22,-51.6226,-69.2181,60.85,33,75,11.5
396,Sivaki,RU,2021-12-04 00:27:22,52.6333,126.75,-6.11,80,32,4.61
397,Ucluelet,CA,2021-12-04 00:27:23,48.9329,-125.5528,42.1,87,58,3.13
398,Moyale,KE,2021-12-04 00:27:23,3.5167,39.0584,66.27,67,9,3.94
399,Padang,ID,2021-12-04 00:27:23,-0.9492,100.3543,78.85,78,100,3.87
400,Brooks,CA,2021-12-04 00:22:50,50.5834,-111.8851,26.58,76,97,5.75
401,Buala,SB,2021-12-04 00:27:24,-8.145,159.5921,86.18,65,92,1.92
402,Palu,ID,2021-12-04 00:27:24,-0.8917,119.8707,80.83,77,100,1.07
403,Ouadda,CF,2021-12-04 00:26:46,8.0777,22.4007,72.46,42,56,4.61
404,Odweyne,SO,2021-12-04 00:27:25,9.4092,45.064,61.47,32,3,8.01
405,Los Llanos De Aridane,ES,2021-12-04 00:27:25,28.6585,-17.9182,61.12,74,75,8.99
406,Catamarca,AR,2021-12-04 00:27:25,-28.4696,-65.7852,84.78,50,59,4.0
407,Bambanglipuro,ID,2021-12-04 00:28:25,-7.95,110.2833,61.61,80,82,6.02
408,Usakos,NA,2021-12-04 00:28:26,-22.0,15.6,61.88,46,3,5.06
409,Klaksvik,FO,2021-12-04 00:28:26,62.2266,-6.589,34.72,67,21,5.39
410,Zeya,RU,2021-12-04 00:28:26,53.75,127.2667,-2.54,52,62,2.33
411,Shingu,JP,2021-12-04 00:28:27,33.7333,135.9833,52.79,64,26,9.95
412,Itarema,BR,2021-12-04 00:28:27,-2.9248,-39.9167,80.76,80,67,13.69
413,Kavaratti,IN,2021-12-04 00:28:27,10.5669,72.642,81.03,74,28,2.62
414,Erdenet,MN,2021-12-04 00:28:28,49.0333,104.0833,17.94,33,21,5.28
415,Traralgon,AU,2021-12-04 00:28:28,-38.1833,146.5333,61.18,70,77,5.99
416,Fairbanks,US,2021-12-04 00:27:23,64.8378,-147.7164,-18.4,60,1,5.75
417,Mitsamiouli,KM,2021-12-04 00:28:28,-11.3847,43.2844,80.33,74,46,12.21
418,Krasnoselkup,RU,2021-12-04 00:28:29,65.7,82.4667,-22.4,94,63,11.1
419,Gananoque,CA,2021-12-04 00:28:29,44.3334,-76.1661,28.94,44,34,6.96
420,Tazovskiy,RU,2021-12-04 00:28:29,67.4667,78.7,-22.18,93,72,11.07
421,Marawi,PH,2021-12-04 00:28:30,7.9986,124.2928,69.66,92,76,3.15
422,Gurupa,BR,2021-12-04 00:28:30,-1.405,-51.64,78.51,81,91,4.14
423,Airai,TL,2021-12-04 00:28:30,-8.9266,125.4092,63.79,87,95,0.45
424,Zambezi,ZM,2021-12-04 00:28:31,-13.5432,23.1047,67.51,75,56,4.47
425,Tuy Hoa,VN,2021-12-04 00:28:31,13.0833,109.3,68.27,76,99,9.04
426,Redlands,US,2021-12-04 00:28:31,34.0556,-117.1825,75.47,48,3,5.01
427,Chumikan,RU,2021-12-04 00:28:32,54.7183,135.315,-14.96,92,20,14.29
428,Alice Springs,AU,2021-12-04 00:27:45,-23.7,133.8833,92.75,20,3,12.66
429,Guayata,CO,2021-12-04 00:28:32,4.9642,-73.4875,60.57,99,88,0.92
430,Nanakuli,US,2021-12-04 00:28:33,21.3906,-158.1547,76.95,79,90,17.27
431,Vysokogornyy,RU,2021-12-04 00:28:33,50.1167,139.15,-1.82,90,75,4.03
432,Soligalich,RU,2021-12-04 00:28:33,59.0778,42.2864,29.55,98,100,6.46
433,Faya,SA,2021-12-04 00:28:34,18.3851,42.4509,50.11,30,4,5.1
434,Bemidji,US,2021-12-04 00:28:34,47.4736,-94.8803,29.97,54,1,14.97
435,Bo Rai,TH,2021-12-04 00:28:34,12.5728,102.5371,63.1,81,77,7.16
436,Puerto Colombia,CO,2021-12-04 00:28:35,10.9878,-74.9547,82.49,81,48,22.75
437,Almaznyy,RU,2021-12-04 00:28:35,48.0448,40.045,48.34,80,98,16.73
438,Olinda,BR,2021-12-04 00:24:56,-8.0089,-34.8553,82.13,74,40,8.05
439,Lima,PE,2021-12-04 00:28:35,-12.0432,-77.0282,70.9,72,0,17.27
440,Ulladulla,AU,2021-12-04 00:28:36,-35.35,150.4667,64.87,90,100,7.96
441,Alakurtti,RU,2021-12-04 00:28:36,66.9672,30.3491,-1.37,98,74,3.74
442,College,US,2021-12-04 00:28:11,64.8569,-147.8028,-9.74,70,1,5.75
443,Banjar,ID,2021-12-04 00:28:37,-8.19,114.9675,82.26,78,79,0.36
444,Papar,MY,2021-12-04 00:28:37,5.7333,115.9333,80.6,86,98,3.74
445,Charagua,BO,2021-12-04 00:28:37,-19.8,-63.2167,75.94,71,100,3.62
446,Tlacotalpan,MX,2021-12-04 00:28:38,18.6167,-95.6667,73.47,81,26,6.31
447,Leshukonskoye,RU,2021-12-04 00:28:38,64.8989,45.7622,-7.91,99,18,3.44
448,Saldanha,ZA,2021-12-04 00:28:38,-33.0117,17.9442,60.85,79,78,17.67
449,Otaki,NZ,2021-12-04 00:28:39,-40.7583,175.15,73.76,88,100,3.56
450,Esperance,AU,2021-12-04 00:28:39,-33.8667,121.9,64.24,58,0,11.12
451,Saint-Augustin,CA,2021-12-04 00:28:39,51.226,-58.6502,34.12,96,100,27.38
452,Chavakkad,IN,2021-12-04 00:29:40,10.5333,76.05,78.17,91,47,4.14
453,Sidney,AU,2021-12-04 00:25:06,-33.8679,151.2073,70.61,83,100,1.99
454,Talcahuano,CL,2021-12-04 00:29:40,-36.7167,-73.1167,58.68,67,0,14.97
455,Paamiut,GL,2021-12-04 00:28:29,61.994,-49.6678,22.71,68,100,11.99
456,Saint Austell,GB,2021-12-04 00:29:41,50.3383,-4.7658,50.56,100,90,8.05
457,Flinders,AU,2021-12-04 00:29:41,-34.5833,150.8552,68.18,83,100,7.05
458,San Francisco Del Mar,MX,2021-12-04 00:29:41,16.2333,-94.65,80.53,66,1,26.4
459,Jinchang,CN,2021-12-04 00:29:42,38.4953,102.1739,30.22,23,0,2.8
460,Port Augusta,AU,2021-12-04 00:29:42,-32.5,137.7667,71.71,35,71,18.28
461,Gamba,GA,2021-12-04 00:29:42,-2.65,10.0,76.48,89,100,5.1
462,Shimoda,JP,2021-12-04 00:29:43,34.6667,138.95,56.1,62,0,26.08
463,Batagay-Alyta,RU,2021-12-04 00:29:43,67.8006,130.4114,-42.21,93,10,2.91
464,Aranos,NA,2021-12-04 00:29:44,-24.1333,19.1167,69.21,70,99,10.29
465,Clovis,US,2021-12-04 00:29:44,36.8252,-119.7029,71.74,58,20,3.44
466,Ippy,CF,2021-12-04 00:29:44,6.2679,21.2247,74.68,69,69,3.15
467,Chokwe,MZ,2021-12-04 00:29:45,-24.5333,32.9833,74.55,91,40,7.7
468,Chimoio,MZ,2021-12-04 00:29:45,-19.1164,33.4833,73.26,94,75,2.33
469,Kalmunai,LK,2021-12-04 00:29:45,7.4167,81.8167,76.3,88,80,3.31
470,Oksfjord,NO,2021-12-04 00:29:46,70.2396,22.3479,16.72,92,40,11.32
471,Luena,AO,2021-12-04 00:29:46,-11.7833,19.9167,62.58,90,66,2.44
472,Erice,IT,2021-12-04 00:29:46,38.037,12.5865,50.47,77,40,17.27
473,Agadir,MA,2021-12-04 00:25:31,30.4202,-9.5982,48.65,54,0,4.34
474,Manokwari,ID,2021-12-04 00:29:47,-0.8667,134.0833,81.95,77,100,11.9
475,Korla,CN,2021-12-04 00:29:47,41.7597,86.1469,25.0,55,80,2.57
476,Wewak,PG,2021-12-04 00:29:47,-3.5534,143.6268,85.28,68,88,0.27
477,Ploemeur,FR,2021-12-04 00:29:48,47.7333,-3.4333,55.99,96,90,20.71
478,Kloulklubed,PW,2021-12-04 00:29:48,7.0419,134.2556,82.9,78,100,16.73
479,Montepuez,MZ,2021-12-04 00:29:48,-13.1256,38.9997,69.67,91,30,4.68
480,Coos Bay,US,2021-12-04 00:29:49,43.3665,-124.2179,53.58,88,1,6.91
481,Necochea,AR,2021-12-04 00:29:49,-38.5473,-58.7368,55.04,77,99,11.79
482,Hofn,IS,2021-12-04 00:29:49,64.2539,-15.2082,30.96,58,5,10.58
483,Kempsey,AU,2021-12-04 00:29:50,-31.0833,152.8333,80.94,76,9,10.0
484,Ruteng,ID,2021-12-04 00:29:50,-8.6136,120.4721,69.67,80,100,1.23
485,San Cristobal,VE,2021-12-04 00:25:38,7.7669,-72.225,73.58,87,25,1.52
486,Yangjiang,CN,2021-12-04 00:29:50,21.85,111.9667,55.15,40,70,6.93
487,Namatanai,PG,2021-12-04 00:29:51,-3.6667,152.4333,84.25,75,79,9.93
488,Okha,RU,2021-12-04 00:26:57,53.5739,142.9478,14.18,86,85,11.79
489,Lata,PT,2021-12-04 00:29:51,40.1629,-8.3327,51.82,88,83,1.39
490,Doka,SD,2021-12-04 00:29:52,13.5167,35.7667,76.66,35,0,11.3
491,Calama,CL,2021-12-04 00:29:52,-22.4667,-68.9333,66.69,10,0,20.71
492,Pachora,IN,2021-12-04 00:29:52,20.6667,75.35,69.91,47,81,6.15
493,Galle,LK,2021-12-04 00:29:14,6.0367,80.217,77.43,84,83,2.51
494,Zelenoborsk,RU,2021-12-04 00:29:53,61.4669,64.0333,5.9,94,42,5.73
495,Mangrol,IN,2021-12-04 00:29:53,21.1167,70.1167,70.03,62,2,8.81
496,Port Lincoln,AU,2021-12-04 00:29:54,-34.7333,135.8667,61.83,59,27,10.78
497,Mandalgovi,MN,2021-12-04 00:29:54,45.7625,106.2708,20.86,28,0,8.25
498,Talakan,RU,2021-12-04 00:30:54,50.3167,130.3667,-10.28,93,52,0.87
499,Brunico,IT,2021-12-04 00:30:55,46.7958,11.9364,27.39,78,100,2.06
500,Tabas,IR,2021-12-04 00:30:55,33.5959,56.9244,47.28,68,7,4.18
501,Hambantota,LK,2021-12-04 00:30:55,6.1241,81.1185,77.59,84,88,2.64
502,Mogadishu,SO,2021-12-04 00:30:56,2.0371,45.3438,79.2,74,13,12.57
503,Tondano,ID,2021-12-04 00:30:56,1.3038,124.9112,71.69,87,100,2.06
504,Cayenne,GF,2021-12-04 00:30:56,4.9333,-52.3333,76.08,91,90,7.0
505,Jurm,AF,2021-12-04 00:30:57,36.8648,70.8342,43.2,37,100,3.56
506,Dalianwan,CN,2021-12-04 00:30:57,39.0286,121.695,33.84,80,0,4.47
507,Mahibadhoo,MV,2021-12-04 00:30:57,3.7833,72.9667,82.11,74,6,7.7
508,Palmer,US,2021-12-04 00:30:58,42.1584,-72.3287,34.48,54,1,8.05
509,Petrolina,BR,2021-12-04 00:30:58,-9.3986,-40.5008,78.85,73,0,5.48
510,Weligama,LK,2021-12-04 00:30:58,5.9667,80.4167,76.62,87,84,1.19
511,Kudahuvadhoo,MV,2021-12-04 00:30:59,2.6708,72.8944,82.44,74,17,9.24
512,Walla Walla,US,2021-12-04 00:29:20,46.0646,-118.343,47.52,71,90,1.01
513,Martapura,ID,2021-12-04 00:30:59,-3.4167,114.85,75.29,94,40,3.44
514,Gobabis,NA,2021-12-04 00:31:00,-22.45,18.9667,66.97,76,100,5.95
515,Gezing,AT,2021-12-04 00:31:00,47.9178,13.1299,29.1,93,100,12.66
516,Muromtsevo,RU,2021-12-04 00:31:00,56.3724,75.2418,24.62,92,100,12.48
517,Clyde River,CA,2021-12-04 00:31:01,70.4692,-68.5914,-10.23,94,45,5.55
518,Eskilstuna,SE,2021-12-04 00:31:01,59.3666,16.5077,21.72,92,99,4.34
519,Adeje,ES,2021-12-04 00:31:02,28.1227,-16.726,66.56,60,20,1.01
520,Ponta Delgada,PT,2021-12-04 00:31:02,37.7333,-25.6667,59.5,88,40,3.44
521,Paraiso,CR,2021-12-04 00:31:02,9.8383,-83.8656,70.66,89,96,4.36
522,Banda Aceh,ID,2021-12-04 00:31:03,5.5577,95.3222,77.43,82,100,9.19
523,The Valley,AI,2021-12-04 00:31:03,18.217,-63.0578,81.1,75,33,14.83
524,Talas,TR,2021-12-04 00:26:48,38.6908,35.5538,25.47,93,0,0.0
525,Pevek,RU,2021-12-04 00:31:03,69.7008,170.3133,-6.38,94,100,15.79
526,Puerto Leguizamo,CO,2021-12-04 00:31:04,-0.1934,-74.7819,71.83,98,100,2.48
527,Julio De Castilhos,BR,2021-12-04 00:31:04,-29.2269,-53.6817,70.18,75,0,15.19
528,Goderich,CA,2021-12-04 00:31:04,43.7501,-81.7165,35.91,80,100,3.44
529,Sembakung,ID,2021-12-04 00:31:05,3.8167,117.25,76.93,97,100,1.77
530,Nouakchott,MR,2021-12-04 00:26:18,18.0858,-15.9785,75.13,32,99,11.79
531,Dolores,AR,2021-12-04 00:30:02,-36.3132,-57.6792,60.55,84,99,3.09
532,Kralendijk,BQ,2021-12-04 00:31:05,12.15,-68.2667,78.78,89,75,8.05
533,Manjacaze,MZ,2021-12-04 00:31:06,-24.7117,33.8828,71.64,92,26,3.04
534,Saint-Joseph,RE,2021-12-04 00:30:05,-21.3667,55.6167,74.21,84,28,7.52
535,Balad,IQ,2021-12-04 00:31:06,34.0164,44.1453,50.65,34,37,8.3
536,Pisco,PE,2021-12-04 00:31:07,-13.7,-76.2167,66.25,82,0,18.41
537,Juba,SS,2021-12-04 00:31:07,4.8517,31.5825,79.21,57,21,2.04
538,Batagay,RU,2021-12-04 00:31:07,67.6333,134.6333,-43.13,99,37,3.78
539,Vagur,FO,2021-12-04 00:31:08,61.4732,-6.8119,42.58,64,89,5.79
540,Acara,BR,2021-12-04 00:31:08,-1.9608,-48.1967,74.21,97,100,2.59
541,Kuytun,RU,2021-12-04 00:31:08,54.3419,101.5036,19.24,83,100,2.62
542,Northam,GB,2021-12-04 00:31:09,51.0333,-4.2167,48.42,94,100,16.04
543,Kulhudhuffushi,MV,2021-12-04 00:31:09,6.6221,73.07,81.77,75,9,3.69
544,Sidmouth,GB,2021-12-04 00:32:09,50.6909,-3.2397,48.43,96,100,1.14
545,Cabedelo,BR,2021-12-04 00:32:10,-6.9811,-34.8339,81.27,82,77,10.29
546,La Ronge,CA,2021-12-04 00:32:10,55.1001,-105.2842,8.85,72,90,8.05
547,Torbat-E Jam,IR,2021-12-04 00:32:11,35.244,60.6225,39.6,87,100,3.62
548,Yamada,JP,2021-12-04 00:28:29,39.4667,141.95,44.87,68,87,6.04
549,Montgomery,US,2021-12-04 00:32:11,39.1501,-77.1997,49.62,57,90,1.01
550,Mehamn,NO,2021-12-04 00:32:11,71.0357,27.8492,19.65,76,27,8.72
551,Solnechnyy,RU,2021-12-04 00:32:12,50.7214,136.6319,2.32,82,8,1.9
552,Balkanabat,TM,2021-12-04 00:32:12,39.5108,54.3671,42.85,76,4,8.72
553,Belle Fourche,US,2021-12-04 00:32:02,44.6714,-103.8522,40.32,57,100,7.47
554,Bairiki,KI,2021-12-04 00:32:12,1.3292,172.9752,87.8,62,20,9.22
555,Honiara,SB,2021-12-04 00:32:13,-9.4333,159.95,83.53,76,100,2.66
556,Novoagansk,RU,2021-12-04 00:32:13,61.9449,76.6625,6.98,95,100,6.29
557,Nagorsk,RU,2021-12-04 00:32:13,59.3172,50.8078,21.85,96,100,6.78
558,Marsh Harbour,BS,2021-12-04 00:29:21,26.5412,-77.0636,73.9,61,45,5.93
